id_pedido,id_cliente,data_pedido,status_pedido,canal_venda,forma_pagamento
1552,58,2024-11-07,Concluído,Site,Pix
1553,185,2024-12-05,Em andamento,Marketplace,Boleto
1554,333,2024-08-31,Concluído,App,Cartão de débito
1555,455,2024-03-30,Concluído,App,Cartão de crédito
1556,301,2024-02-12,Cancelado,App,Pix
1557,229,2025-12-22,Concluído,Site,Boleto
1558,372,2024-11-04,Concluído,App,Pix
1559,66,2024-02-14,Concluído,Loja física,Boleto
1560,500,2025-07-27,Concluído,Marketplace,Cartão de débito
1561,368,2025-10-06,Concluído,Loja física,Cartão de crédito
1562,215,2025-05-09,Concluído,Site,Pix
1563,141,2025-09-05,Cancelado,App,Boleto
1564,490,2024-02-16,Concluído,Site,Pix
1565,254,2025-02-11,Cancelado,Site,Pix
1566,385,2025-03-24,Concluído,Loja física,Cartão de débito
1567,311,2025-02-14,Concluído,App,Pix
1568,82,2024-01-04,Concluído,App,Cartão de crédito
1569,234,2025-06-09,Concluído,Marketplace,Boleto
1570,152,2024-08-13,Cancelado,Marketplace,Cartão de crédito
1571,115,2024-06-24,Concluído,App,Boleto
1572,328,2024-02-10,Concluído,Marketplace,Pix
1573,448,2024-10-03,Concluído,App,Pix
1574,60,2025-07-01,Concluído,Marketplace,Boleto
1575,43,2024-11-28,Cancelado,Marketplace,Pix
1576,460,2025-02-22,Concluído,Marketplace,Boleto
1577,321,2024-02-28,Concluído,Marketplace,Pix
1578,91,2024-10-13,Concluído,Site,Cartão de crédito
1579,196,2025-12-05,Cancelado,Marketplace,Pix
1580,113,2025-03-28,Concluído,Marketplace,Pix
1581,323,2025-08-18,Em andamento,Loja física,Pix
1582,119,2025-04-01,Em andamento,Loja física,Boleto
1583,462,2024-05-31,Concluído,Site,Cartão de débito
1584,236,2024-07-04,Concluído,App,Pix
1585,252,2025-08-06,Em andamento,App,Boleto
1586,159,2024-01-22,Concluído,App,Cartão de débito
1587,312,2025-12-04,Concluído,Site,Pix
1588,219,2024-03-14,Concluído,Loja física,Cartão de débito
1589,371,2024-04-12,Concluído,App,Cartão de crédito
1590,52,2025-09-09,Concluído,Loja física,Cartão de crédito
1591,424,2024-04-22,Concluído,Site,Pix
1592,395,2024-09-11,Concluído,Marketplace,Pix
1593,308,2025-10-04,Concluído,Site,Cartão de crédito
1594,377,2025-07-09,Concluído,Site,Pix
1595,246,2024-05-22,Em andamento,Loja física,Pix
1596,170,2024-11-10,Concluído,App,Pix
1597,279,2024-02-27,Cancelado,Marketplace,Cartão de crédito
1598,423,2024-01-22,Concluído,Site,Boleto
1599,262,2024-04-15,Concluído,App,Cartão de crédito
1600,13,2024-08-17,Concluído,Loja física,Cartão de débito
1601,181,2024-05-30,Cancelado,Marketplace,Pix
1602,197,2025-12-01,Cancelado,Site,Cartão de débito
1603,57,2024-06-22,Concluído,Site,Boleto
1604,40,2024-12-31,Concluído,Marketplace,Cartão de crédito
1605,473,2025-01-04,Concluído,Site,Pix
1606,220,2024-07-01,Concluído,Marketplace,Pix
1607,218,2025-11-26,Concluído,Marketplace,Boleto
1608,449,2024-12-22,Concluído,Marketplace,Cartão de débito
1609,189,2025-11-08,Concluído,Site,Cartão de crédito
1610,399,2024-06-01,Cancelado,App,Boleto
1611,200,2024-05-31,Concluído,Loja física,Cartão de crédito
1612,296,2024-04-25,Concluído,Marketplace,Pix
1613,166,2024-04-02,Concluído,App,Cartão de débito
1614,164,2024-12-27,Concluído,Loja física,Cartão de débito
1615,499,2025-12-11,Concluído,Marketplace,Pix
1616,472,2025-10-31,Concluído,Loja física,Cartão de débito
1617,255,2025-07-16,Concluído,Loja física,Pix
1618,43,2025-01-28,Concluído,Loja física,Pix
1619,45,2025-12-20,Concluído,Marketplace,Cartão de crédito
1620,436,2024-07-27,Concluído,Marketplace,Cartão de débito
1621,472,2024-05-16,Concluído,Site,Boleto
1622,435,2025-01-04,Em andamento,App,Boleto
1623,74,2025-04-16,Concluído,Loja física,Pix
1624,424,2024-08-03,Concluído,Site,Pix
1625,493,2024-04-30,Cancelado,App,Cartão de débito
1626,357,2024-01-27,Concluído,Marketplace,Cartão de crédito
1627,55,2025-12-19,Cancelado,Site,Cartão de débito
1628,446,2025-08-31,Concluído,Site,Pix
1629,73,2025-01-09,Concluído,App,Cartão de crédito
1630,292,2024-01-13,Concluído,App,Pix
1631,381,2025-04-26,Concluído,Marketplace,Cartão de débito
1632,370,2025-02-25,Concluído,Loja física,Cartão de crédito
1633,57,2024-10-20,Concluído,Site,Cartão de crédito
1634,385,2025-09-10,Concluído,App,Cartão de crédito
1635,427,2025-02-09,Concluído,Loja física,Boleto
1636,257,2025-08-08,Concluído,App,Cartão de débito
1637,140,2024-06-09,Concluído,Loja física,Pix
1638,206,2024-08-04,Concluído,Site,Pix
1639,95,2025-02-05,Em andamento,Site,Cartão de débito
1640,161,2025-05-03,Cancelado,Loja física,Cartão de débito
1641,28,2024-06-17,Concluído,Loja física,Pix
1642,56,2024-10-03,Concluído,Site,Boleto
1643,399,2025-09-09,Concluído,Site,Pix
1644,84,2024-10-15,Concluído,Site,Cartão de crédito
1645,306,2024-08-04,Concluído,Marketplace,Pix
1646,104,2025-07-18,Concluído,Site,Pix
1647,44,2024-10-02,Concluído,Site,Cartão de débito
1648,25,2024-02-16,Concluído,Site,Boleto
1649,183,2024-01-09,Em andamento,Marketplace,Cartão de débito
1650,100,2025-05-27,Concluído,Loja física,Boleto
1651,360,2024-05-12,Cancelado,Site,Boleto
1652,460,2025-02-21,Em andamento,Site,Pix
1653,301,2024-01-25,Concluído,Loja física,Cartão de crédito
1654,83,2024-10-24,Concluído,Loja física,Cartão de crédito
1655,48,2025-10-02,Cancelado,App,Pix
1656,335,2025-11-28,Concluído,App,Boleto
1657,403,2025-04-03,Concluído,Marketplace,Boleto
1658,320,2025-01-03,Concluído,Site,Cartão de débito
1659,107,2024-09-01,Concluído,Site,Pix
1660,322,2025-08-03,Concluído,Site,Cartão de crédito
1661,393,2024-05-26,Concluído,Site,Cartão de débito
1662,233,2024-04-06,Concluído,App,Boleto
1663,35,2024-06-14,Concluído,Marketplace,Boleto
1664,37,2024-04-01,Concluído,Loja física,Boleto
1665,132,2025-04-29,Em andamento,Loja física,Pix
1666,498,2024-05-06,Concluído,Loja física,Cartão de crédito
1667,440,2025-01-07,Concluído,Loja física,Cartão de débito
1668,470,2025-09-26,Cancelado,App,Cartão de débito
1669,263,2025-01-10,Concluído,Marketplace,Boleto
1670,350,2024-03-26,Concluído,Loja física,Boleto
1671,22,2025-11-29,Concluído,Site,Pix
1672,421,2025-12-17,Concluído,Site,Pix
1673,149,2024-04-17,Concluído,App,Cartão de débito
1674,115,2024-03-15,Concluído,Loja física,Cartão de crédito
1675,239,2024-12-23,Concluído,Loja física,Cartão de crédito
1676,93,2024-03-28,Em andamento,Site,Cartão de débito
1677,103,2025-03-19,Concluído,Marketplace,Cartão de crédito
1678,176,2024-11-20,Concluído,Loja física,Pix
1679,380,2025-12-20,Concluído,Site,Boleto
1680,20,2025-04-10,Concluído,App,Cartão de débito
1681,328,2024-05-29,Concluído,Marketplace,Cartão de crédito
1682,397,2025-09-07,Concluído,Site,Boleto
1683,243,2025-03-16,Concluído,Site,Pix
1684,488,2024-01-24,Em andamento,Loja física,Boleto
1685,326,2024-09-15,Concluído,Site,Pix
1686,141,2024-03-11,Concluído,Site,Boleto
1687,232,2025-12-30,Concluído,App,Boleto
1688,426,2024-07-07,Concluído,Site,Cartão de débito
1689,494,2024-12-16,Em andamento,Marketplace,Pix
1690,179,2024-07-22,Concluído,Loja física,Cartão de débito
1691,353,2025-07-02,Concluído,Loja física,Boleto
1692,293,2025-12-10,Concluído,Site,Pix
1693,371,2024-03-20,Cancelado,App,Boleto
1694,422,2025-11-11,Em andamento,Marketplace,Cartão de crédito
1695,460,2024-06-03,Concluído,App,Cartão de débito
1696,59,2024-11-20,Cancelado,Loja física,Boleto
1697,370,2025-06-17,Concluído,Loja física,Pix
1698,231,2025-10-11,Concluído,Site,Cartão de crédito
1699,382,2024-08-11,Concluído,Loja física,Pix
1700,194,2025-09-07,Concluído,Marketplace,Pix
1701,498,2024-07-14,Cancelado,Site,Boleto
1702,9,2025-01-07,Concluído,Marketplace,Cartão de crédito
1703,256,2025-12-17,Cancelado,Loja física,Cartão de débito
1704,181,2025-02-24,Concluído,Loja física,Boleto
1705,475,2024-04-26,Concluído,Loja física,Cartão de débito
1706,91,2025-01-17,Concluído,App,Cartão de débito
1707,146,2025-01-25,Cancelado,Loja física,Boleto
1708,318,2025-12-19,Concluído,Site,Cartão de crédito
1709,333,2024-04-01,Concluído,Loja física,Cartão de crédito
1710,384,2025-05-23,Em andamento,Site,Cartão de débito
1711,298,2025-05-30,Concluído,Marketplace,Cartão de débito
1712,115,2024-08-04,Em andamento,Loja física,Cartão de débito
1713,101,2024-04-27,Concluído,Site,Boleto
1714,212,2025-04-20,Cancelado,Loja física,Cartão de crédito
1715,401,2025-01-18,Concluído,Marketplace,Boleto
1716,136,2025-11-05,Concluído,Loja física,Pix
1717,461,2024-01-05,Concluído,Site,Cartão de crédito
1718,79,2024-01-27,Concluído,Marketplace,Boleto
1719,492,2024-06-23,Concluído,Loja física,Pix
1720,499,2025-07-23,Concluído,App,Cartão de débito
1721,411,2024-02-22,Concluído,Loja física,Pix
1722,200,2025-10-13,Em andamento,App,Cartão de débito
1723,265,2024-11-21,Concluído,Loja física,Pix
1724,364,2024-04-11,Concluído,Site,Cartão de débito
1725,470,2025-10-04,Concluído,App,Boleto
1726,48,2024-07-27,Concluído,Site,Cartão de débito
1727,322,2024-01-12,Em andamento,App,Cartão de crédito
1728,363,2025-09-24,Concluído,Site,Cartão de débito
1729,381,2024-01-26,Em andamento,App,Cartão de débito
1730,324,2025-10-11,Em andamento,Marketplace,Pix
1731,335,2024-09-02,Concluído,Marketplace,Pix
1732,431,2025-07-02,Concluído,Loja física,Boleto
1733,27,2025-11-06,Concluído,Site,Pix
1734,12,2025-10-04,Concluído,Site,Cartão de crédito
1735,475,2025-04-15,Concluído,Site,Cartão de crédito
1736,145,2024-05-25,Concluído,App,Cartão de crédito
1737,254,2024-03-20,Concluído,App,Cartão de débito
1738,252,2024-04-13,Concluído,Loja física,Cartão de crédito
1739,492,2025-05-13,Concluído,Site,Pix
1740,215,2025-12-04,Concluído,Marketplace,Cartão de débito
1741,93,2024-06-13,Concluído,Site,Pix
1742,291,2025-11-06,Concluído,Site,Cartão de crédito
1743,178,2024-12-17,Concluído,Site,Pix
1744,380,2025-06-18,Concluído,Site,Pix
1745,16,2025-09-12,Concluído,Site,Pix
1746,444,2024-08-09,Concluído,Site,Pix
1747,168,2024-01-31,Concluído,App,Cartão de crédito
1748,482,2025-12-09,Concluído,Marketplace,Boleto
1749,103,2025-05-08,Concluído,Marketplace,Boleto
1750,382,2025-04-23,Concluído,Loja física,Cartão de débito
1751,129,2024-07-16,Concluído,App,Boleto
1752,53,2025-02-06,Concluído,Marketplace,Pix
1753,489,2024-07-29,Em andamento,Loja física,Cartão de débito
1754,217,2025-04-01,Concluído,Marketplace,Boleto
1755,56,2025-09-29,Concluído,Loja física,Cartão de débito
1756,291,2024-07-23,Concluído,Marketplace,Cartão de crédito
1757,86,2025-04-05,Concluído,Marketplace,Cartão de débito
1758,310,2024-10-27,Cancelado,Marketplace,Cartão de débito
1759,59,2024-01-31,Concluído,Marketplace,Cartão de débito
1760,184,2024-07-09,Concluído,Site,Pix
1761,191,2025-11-03,Concluído,App,Boleto
1762,5,2024-05-05,Concluído,Site,Boleto
1763,239,2024-08-06,Concluído,Marketplace,Pix
1764,34,2025-07-29,Concluído,Marketplace,Pix
1765,112,2025-06-23,Concluído,Marketplace,Cartão de crédito
1766,458,2025-08-10,Cancelado,Loja física,Cartão de débito
1767,417,2024-11-21,Concluído,App,Pix
1768,411,2024-02-20,Concluído,Loja física,Cartão de crédito
1769,216,2024-10-08,Concluído,Site,Cartão de débito
1770,308,2024-06-24,Concluído,Loja física,Pix
1771,11,2025-08-13,Concluído,Site,Cartão de crédito
1772,146,2025-04-17,Concluído,Loja física,Cartão de crédito
1773,471,2025-06-30,Concluído,Site,Boleto
1774,9,2025-10-22,Concluído,Loja física,Cartão de crédito
1775,371,2025-03-01,Concluído,Marketplace,Boleto
1776,205,2024-12-20,Concluído,Marketplace,Cartão de débito
1777,25,2025-09-19,Concluído,Marketplace,Cartão de débito
1778,435,2025-05-20,Cancelado,Site,Boleto
1779,53,2025-09-24,Concluído,App,Cartão de crédito
1780,72,2024-01-11,Concluído,Marketplace,Cartão de débito
1781,88,2024-08-19,Concluído,App,Boleto
1782,3,2025-07-04,Cancelado,Site,Boleto
1783,57,2024-02-14,Concluído,Marketplace,Cartão de crédito
1784,169,2024-09-27,Cancelado,Loja física,Boleto
1785,88,2025-12-16,Concluído,Loja física,Cartão de crédito
1786,164,2024-05-09,Concluído,Loja física,Cartão de débito
1787,63,2025-11-15,Concluído,App,Cartão de débito
1788,251,2025-11-08,Concluído,Marketplace,Cartão de débito
1789,48,2024-08-19,Concluído,Marketplace,Cartão de crédito
1790,286,2024-12-27,Concluído,App,Cartão de crédito
1791,498,2024-03-17,Concluído,Site,Pix
1792,344,2024-01-14,Concluído,Loja física,Cartão de débito
1793,250,2024-07-11,Concluído,Marketplace,Pix
1794,390,2025-08-27,Concluído,Marketplace,Boleto
1795,233,2025-12-26,Cancelado,App,Cartão de crédito
1796,113,2024-05-13,Concluído,Loja física,Cartão de débito
1797,263,2025-09-27,Concluído,Loja física,Pix
1798,143,2024-03-11,Concluído,App,Boleto
1799,332,2025-08-14,Concluído,App,Cartão de débito
1800,382,2024-04-19,Concluído,App,Cartão de crédito
1801,96,2025-04-16,Concluído,Site,Cartão de débito
1802,272,2025-11-08,Concluído,Marketplace,Boleto
1803,475,2024-05-01,Concluído,Site,Boleto
1804,109,2025-03-17,Concluído,Loja física,Cartão de débito
1805,171,2025-06-04,Concluído,Loja física,Boleto
1806,51,2025-01-13,Concluído,Loja física,Cartão de débito
1807,151,2024-07-17,Concluído,Loja física,Pix
1808,142,2025-08-31,Concluído,Loja física,Cartão de débito
1809,349,2024-04-21,Concluído,App,Cartão de crédito
1810,59,2024-08-12,Concluído,Site,Boleto
1811,34,2024-09-01,Concluído,Site,Boleto
1812,452,2024-08-19,Concluído,Loja física,Cartão de débito
1813,52,2025-02-06,Concluído,Marketplace,Cartão de débito
1814,88,2024-07-29,Concluído,Marketplace,Boleto
1815,306,2025-12-23,Concluído,Site,Cartão de crédito
1816,258,2024-07-08,Cancelado,Loja física,Boleto
1817,123,2025-12-05,Concluído,Marketplace,Cartão de crédito
1818,96,2024-06-19,Concluído,Loja física,Pix
1819,342,2024-01-14,Concluído,Loja física,Boleto
1820,91,2024-01-22,Concluído,Site,Pix
1821,390,2025-11-26,Concluído,Marketplace,Cartão de débito
1822,1,2025-08-20,Concluído,App,Cartão de débito
1823,24,2024-04-22,Concluído,Marketplace,Pix
1824,258,2025-06-21,Concluído,App,Cartão de crédito
1825,156,2024-04-12,Em andamento,Marketplace,Cartão de débito
1826,377,2025-05-17,Concluído,Marketplace,Cartão de débito
1827,187,2024-09-16,Concluído,Site,Boleto
1828,364,2024-11-04,Concluído,Loja física,Cartão de crédito
1829,352,2024-10-03,Concluído,Site,Pix
1830,439,2025-02-24,Concluído,App,Boleto
1831,16,2025-05-24,Concluído,Loja física,Boleto
1832,382,2024-07-30,Concluído,App,Cartão de débito
1833,56,2025-10-16,Concluído,Loja física,Pix
1834,467,2024-09-28,Cancelado,Marketplace,Boleto
1835,302,2025-02-04,Concluído,Marketplace,Boleto
1836,22,2024-07-14,Concluído,Marketplace,Cartão de crédito
1837,408,2025-03-19,Concluído,Marketplace,Boleto
1838,497,2024-04-22,Concluído,Loja física,Pix
1839,349,2025-04-22,Concluído,Marketplace,Pix
1840,250,2024-11-06,Concluído,Site,Boleto
1841,233,2024-01-16,Concluído,App,Boleto
1842,64,2025-08-30,Concluído,Loja física,Boleto
1843,221,2024-01-06,Concluído,Site,Cartão de crédito
1844,71,2024-09-14,Concluído,Marketplace,Pix
1845,366,2024-03-29,Concluído,App,Pix
1846,300,2025-03-18,Concluído,Marketplace,Pix
1847,243,2024-02-02,Concluído,App,Cartão de débito
1848,205,2025-03-08,Concluído,Marketplace,Boleto
1849,160,2025-09-03,Concluído,Loja física,Boleto
1850,72,2025-08-15,Cancelado,App,Boleto
1851,214,2024-05-18,Concluído,App,Boleto
1852,44,2024-11-08,Concluído,Loja física,Pix
1853,401,2025-01-19,Concluído,Site,Pix
1854,227,2025-06-23,Cancelado,Marketplace,Boleto
1855,182,2025-04-24,Concluído,Loja física,Cartão de débito
1856,237,2025-02-24,Concluído,Site,Cartão de débito
1857,387,2024-03-31,Concluído,Marketplace,Pix
1858,263,2025-08-17,Concluído,App,Boleto
1859,387,2024-02-24,Concluído,App,Cartão de débito
1860,4,2025-11-17,Concluído,Loja física,Cartão de crédito
1861,29,2024-03-27,Concluído,Site,Boleto
1862,50,2025-08-31,Concluído,Loja física,Boleto
1863,63,2024-03-03,Em andamento,Site,Pix
1864,74,2025-06-12,Concluído,Loja física,Pix
1865,459,2024-08-16,Cancelado,App,Boleto
1866,160,2025-10-05,Em andamento,Site,Cartão de débito
1867,353,2025-09-30,Concluído,Site,Cartão de crédito
1868,79,2024-01-01,Concluído,Site,Cartão de crédito
1869,105,2024-09-10,Concluído,Loja física,Cartão de crédito
1870,228,2025-06-01,Concluído,Site,Cartão de crédito
1871,208,2024-11-03,Concluído,App,Pix
1872,134,2025-07-13,Concluído,Loja física,Cartão de crédito
1873,75,2025-03-18,Concluído,Site,Pix
1874,420,2024-05-25,Em andamento,App,Pix
1875,380,2025-06-07,Cancelado,App,Cartão de débito
1876,149,2025-05-06,Concluído,Site,Cartão de débito
1877,342,2025-01-11,Concluído,Loja física,Cartão de débito
1878,410,2025-12-15,Concluído,Loja física,Cartão de débito
1879,76,2025-03-11,Concluído,Marketplace,Cartão de débito
1880,289,2024-05-03,Concluído,Site,Boleto
1881,331,2024-02-04,Cancelado,Loja física,Cartão de crédito
1882,493,2024-12-29,Concluído,Loja física,Cartão de débito
1883,5,2024-10-10,Concluído,Marketplace,Pix
1884,463,2024-12-23,Cancelado,Loja física,Cartão de crédito
1885,336,2024-06-27,Concluído,Marketplace,Boleto
1886,367,2025-04-15,Concluído,Marketplace,Boleto
1887,35,2025-02-07,Cancelado,Loja física,Cartão de débito
1888,311,2025-04-28,Cancelado,App,Boleto
1889,358,2024-05-12,Concluído,Marketplace,Cartão de débito
1890,24,2024-03-10,Concluído,App,Pix
1891,341,2024-04-08,Concluído,Loja física,Cartão de débito
1892,390,2024-11-27,Concluído,App,Cartão de crédito
1893,373,2024-06-27,Concluído,Loja física,Cartão de crédito
1894,314,2024-03-04,Concluído,Site,Cartão de crédito
1895,227,2024-03-15,Em andamento,Marketplace,Cartão de crédito
1896,165,2024-06-27,Concluído,Loja física,Cartão de débito
1897,327,2024-05-16,Concluído,App,Pix
1898,252,2024-09-15,Concluído,Marketplace,Pix
1899,380,2024-07-25,Concluído,Loja física,Pix
1900,299,2024-03-29,Concluído,Site,Pix
1901,415,2024-02-04,Concluído,Site,Boleto
1902,291,2025-02-21,Concluído,Site,Boleto
1903,350,2024-07-08,Em andamento,Loja física,Pix
1904,293,2024-07-31,Concluído,Marketplace,Boleto
1905,461,2025-09-25,Concluído,App,Cartão de crédito
1906,219,2025-03-25,Concluído,Loja física,Cartão de crédito
1907,41,2025-08-05,Concluído,Marketplace,Cartão de crédito
1908,256,2024-04-30,Concluído,Site,Boleto
1909,115,2024-01-24,Concluído,Marketplace,Cartão de débito
1910,184,2025-12-21,Concluído,App,Boleto
1911,274,2024-03-17,Concluído,App,Boleto
1912,317,2025-02-12,Concluído,Site,Cartão de débito
1913,335,2024-09-26,Concluído,Site,Boleto
1914,134,2025-03-07,Concluído,Marketplace,Cartão de crédito
1915,105,2024-05-22,Concluído,Marketplace,Cartão de crédito
1916,253,2024-08-29,Concluído,Site,Boleto
1917,487,2024-03-13,Concluído,Site,Cartão de débito
1918,139,2024-05-12,Em andamento,Site,Cartão de crédito
1919,255,2024-02-06,Concluído,App,Boleto
1920,245,2025-03-17,Concluído,App,Cartão de crédito
1921,14,2024-02-26,Em andamento,App,Cartão de débito
1922,351,2025-11-29,Em andamento,Site,Cartão de débito
1923,199,2024-02-23,Em andamento,Loja física,Pix
1924,360,2025-03-16,Concluído,App,Cartão de crédito
1925,61,2025-03-24,Concluído,Marketplace,Boleto
1926,176,2024-07-17,Concluído,Site,Pix
1927,48,2024-08-25,Concluído,Site,Pix
1928,383,2025-02-26,Em andamento,Site,Cartão de crédito
1929,417,2024-09-12,Concluído,Site,Cartão de crédito
1930,225,2024-05-09,Concluído,Marketplace,Cartão de crédito
1931,180,2024-11-17,Concluído,App,Boleto
1932,311,2024-05-12,Concluído,Loja física,Cartão de crédito
1933,40,2025-11-03,Concluído,Marketplace,Pix
1934,362,2025-05-21,Em andamento,Marketplace,Pix
1935,366,2025-03-30,Concluído,Marketplace,Boleto
1936,126,2025-10-31,Concluído,Marketplace,Boleto
1937,278,2025-12-15,Concluído,Site,Cartão de crédito
1938,462,2024-12-20,Concluído,Loja física,Boleto
1939,105,2024-03-21,Concluído,App,Boleto
1940,108,2025-07-20,Concluído,Marketplace,Pix
1941,121,2024-02-06,Cancelado,Loja física,Cartão de débito
1942,11,2024-04-26,Concluído,Site,Boleto
1943,302,2024-10-11,Concluído,Marketplace,Cartão de crédito
1944,143,2024-03-02,Concluído,Loja física,Cartão de débito
1945,442,2024-01-20,Concluído,Loja física,Cartão de débito
1946,115,2024-02-15,Concluído,Loja física,Pix
1947,221,2025-11-06,Concluído,Site,Boleto
1948,278,2024-02-02,Em andamento,Marketplace,Cartão de crédito
1949,387,2025-09-15,Concluído,Marketplace,Pix
1950,175,2024-01-29,Em andamento,Loja física,Cartão de débito
1951,414,2024-02-28,Concluído,Loja física,Boleto
1952,238,2025-07-01,Concluído,Marketplace,Pix
1953,240,2025-01-25,Em andamento,App,Pix
1954,144,2024-01-16,Cancelado,Marketplace,Cartão de crédito
1955,395,2024-09-12,Concluído,Marketplace,Boleto
1956,203,2025-08-07,Concluído,Marketplace,Boleto
1957,338,2024-10-02,Concluído,Site,Cartão de crédito
1958,292,2024-11-10,Cancelado,Marketplace,Boleto
1959,228,2024-07-02,Concluído,Site,Cartão de débito
1960,239,2024-01-10,Concluído,Marketplace,Cartão de débito
1961,433,2025-10-15,Concluído,App,Cartão de débito
1962,297,2024-02-29,Concluído,Marketplace,Boleto
1963,226,2024-03-06,Concluído,Marketplace,Boleto
1964,445,2024-09-22,Concluído,App,Pix
1965,90,2025-10-07,Concluído,Site,Pix
1966,336,2024-04-27,Concluído,App,Cartão de débito
1967,163,2025-08-16,Concluído,App,Cartão de crédito
1968,500,2024-09-22,Concluído,Site,Boleto
1969,368,2025-07-07,Concluído,App,Boleto
1970,40,2024-04-21,Concluído,Loja física,Cartão de crédito
1971,40,2025-06-07,Concluído,App,Boleto
1972,191,2025-08-07,Cancelado,Loja física,Cartão de crédito
1973,219,2025-10-19,Concluído,App,Cartão de crédito
1974,311,2024-11-30,Concluído,Marketplace,Cartão de débito
1975,192,2025-10-29,Concluído,Marketplace,Cartão de crédito
1976,189,2024-06-13,Concluído,Marketplace,Pix
1977,14,2025-08-28,Concluído,App,Boleto
1978,367,2025-06-07,Em andamento,Marketplace,Pix
1979,426,2025-01-22,Concluído,Site,Pix
1980,391,2025-01-25,Cancelado,Site,Cartão de crédito
1981,290,2024-08-17,Concluído,Loja física,Cartão de crédito
1982,409,2025-06-24,Concluído,Loja física,Cartão de débito
1983,138,2024-11-20,Concluído,Marketplace,Pix
1984,125,2024-12-02,Em andamento,Marketplace,Pix
1985,162,2025-04-11,Em andamento,Site,Pix
1986,376,2025-03-31,Concluído,Marketplace,Cartão de crédito
1987,287,2024-12-26,Concluído,Site,Boleto
1988,248,2025-10-31,Concluído,App,Cartão de débito
1989,118,2025-03-04,Concluído,App,Pix
1990,346,2025-02-21,Concluído,App,Boleto
1991,175,2024-10-20,Concluído,Site,Cartão de crédito
1992,216,2025-02-22,Concluído,App,Cartão de débito
1993,452,2025-10-09,Em andamento,App,Pix
1994,8,2025-04-09,Concluído,Site,Cartão de débito
1995,392,2024-09-26,Concluído,Loja física,Cartão de crédito
1996,446,2024-05-09,Concluído,Loja física,Cartão de crédito
1997,86,2025-12-07,Concluído,App,Cartão de débito
1998,182,2025-03-08,Concluído,Loja física,Pix
1999,151,2025-12-30,Concluído,Marketplace,Boleto
2000,312,2025-08-28,Concluído,Site,Cartão de crédito
2001,379,2024-03-16,Concluído,Loja física,Cartão de débito
2002,231,2025-10-07,Em andamento,Loja física,Boleto
2003,359,2025-05-03,Concluído,App,Cartão de crédito
2004,459,2024-06-04,Concluído,Marketplace,Cartão de débito
2005,165,2025-01-23,Concluído,App,Boleto
2006,119,2024-04-09,Concluído,Loja física,Boleto
2007,289,2024-02-19,Concluído,Loja física,Boleto
2008,197,2024-11-26,Concluído,App,Pix
2009,417,2024-02-12,Em andamento,App,Cartão de débito
2010,143,2025-06-15,Concluído,Marketplace,Cartão de crédito
2011,146,2024-12-21,Concluído,Site,Boleto
2012,250,2024-10-07,Concluído,App,Pix
2013,481,2024-10-22,Concluído,Site,Pix
2014,143,2025-11-13,Concluído,Site,Pix
2015,430,2025-07-19,Concluído,App,Cartão de crédito
2016,463,2025-09-04,Concluído,App,Cartão de crédito
2017,427,2025-05-15,Concluído,Marketplace,Pix
2018,483,2024-10-15,Concluído,Loja física,Cartão de débito
2019,65,2025-06-17,Concluído,Marketplace,Cartão de crédito
2020,471,2025-12-24,Concluído,Loja física,Cartão de débito
2021,135,2025-05-20,Concluído,App,Boleto
2022,60,2025-11-15,Concluído,Site,Pix
2023,168,2024-03-17,Concluído,Marketplace,Boleto
2024,323,2025-04-09,Em andamento,Site,Boleto
2025,222,2024-02-09,Concluído,Marketplace,Pix
2026,339,2025-07-25,Concluído,Site,Cartão de crédito
2027,71,2024-09-08,Concluído,Loja física,Pix
2028,101,2025-11-20,Concluído,Loja física,Pix
2029,417,2025-05-11,Concluído,Loja física,Boleto
2030,102,2024-05-14,Concluído,Site,Pix
2031,223,2024-01-04,Concluído,Loja física,Pix
2032,92,2025-12-28,Concluído,Loja física,Boleto
2033,195,2025-09-20,Concluído,App,Boleto
2034,272,2025-05-10,Cancelado,App,Boleto
2035,449,2024-08-25,Concluído,Loja física,Cartão de débito
2036,201,2025-10-07,Concluído,Marketplace,Cartão de débito
2037,50,2024-10-29,Concluído,Site,Boleto
2038,497,2025-03-05,Concluído,Marketplace,Pix
2039,218,2025-11-09,Concluído,App,Cartão de débito
2040,339,2024-11-22,Concluído,Marketplace,Cartão de débito
2041,66,2025-12-22,Em andamento,Loja física,Cartão de débito
2042,211,2025-09-07,Cancelado,App,Cartão de crédito
2043,138,2024-10-24,Concluído,App,Cartão de débito
2044,288,2024-03-03,Em andamento,Marketplace,Boleto
2045,163,2025-11-22,Concluído,Loja física,Cartão de débito
2046,205,2025-03-11,Concluído,Site,Boleto
2047,373,2025-05-12,Concluído,Marketplace,Cartão de crédito
2048,230,2024-11-11,Concluído,App,Pix
2049,106,2025-07-02,Em andamento,Site,Boleto
2050,310,2024-05-12,Concluído,Site,Cartão de crédito
2051,47,2025-01-23,Em andamento,Marketplace,Boleto
2052,33,2025-07-20,Cancelado,Site,Pix
2053,275,2025-01-05,Concluído,App,Cartão de débito
2054,149,2024-08-22,Concluído,Marketplace,Boleto
2055,111,2025-02-27,Concluído,App,Cartão de crédito
2056,433,2024-02-06,Concluído,Site,Cartão de débito
2057,22,2025-05-11,Concluído,Marketplace,Boleto
