id_item,id_pedido,id_produto,quantidade,preco_venda,desconto
2683,1414,23,1,388.65,56.7
2684,1415,30,1,2465.42,0
2685,1416,2,1,592.29,0
2686,1416,61,2,410.87,0
2687,1417,40,1,364.11,0
2688,1418,36,3,125.29,0
2689,1419,23,1,416.91,0
2690,1419,14,1,481.76,0
2691,1420,66,1,125.04,15.41
2692,1421,55,1,1008.07,102.64
2693,1422,38,3,704.26,35.14
2694,1423,22,2,401.42,49.18
2695,1424,30,1,2419.3,0
2696,1424,8,1,1177.41,192.78
2697,1424,53,1,235.07,0
2698,1425,71,2,2623.85,0
2699,1426,21,1,126.74,0
2700,1426,36,1,130.0,0
2701,1427,12,1,161.11,0
2702,1427,16,3,329.83,40.21
2703,1428,14,1,437.79,0
2704,1428,40,2,369.02,0
2705,1429,18,1,381.82,47.73
2706,1430,23,1,387.52,0
2707,1431,4,1,3595.99,419.6
2708,1431,26,4,779.29,0
2709,1431,41,1,3075.91,0
2710,1432,55,1,967.89,0
2711,1432,77,1,128.08,0
2712,1433,9,1,79.42,0
2713,1434,3,2,523.02,0
2714,1434,80,1,857.23,26.0
2715,1435,23,1,393.38,0
2716,1436,39,1,70.5,4.63
2717,1437,48,1,3465.47,0
2718,1438,79,1,245.04,0
2719,1439,37,2,261.84,0
2720,1439,23,3,412.63,0
2721,1439,32,1,89.6,0
2722,1440,45,1,351.53,0
2723,1441,67,1,1468.78,0
2724,1441,80,1,789.99,0
2725,1441,48,2,3317.87,0
2726,1441,78,1,393.0,0
2727,1442,61,1,402.38,0
2728,1442,52,1,2523.18,0
2729,1442,43,2,625.92,66.53
2730,1443,36,2,135.17,0
2731,1443,37,1,289.35,0
2732,1444,79,1,244.35,0
2733,1444,75,1,403.03,0
2734,1445,56,1,340.92,0
2735,1445,75,1,362.19,0
2736,1445,7,2,402.26,0
2737,1446,58,1,1131.71,0
2738,1446,14,1,445.58,0
2739,1447,65,1,805.3,83.52
2740,1448,73,2,363.48,48.76
2741,1449,48,1,3071.99,0
2742,1449,79,3,254.61,0
2743,1449,56,1,364.37,0
2744,1449,74,2,404.91,32.99
2745,1450,34,3,821.16,0
2746,1451,69,1,169.82,0
2747,1451,76,1,904.83,34.7
2748,1452,31,2,520.52,0
2749,1452,69,1,170.83,0
2750,1452,42,1,300.93,0
2751,1453,32,1,96.21,0
2752,1453,67,1,1303.41,0
2753,1453,37,1,267.94,41.79
2754,1454,11,2,62.76,0
2755,1455,43,1,664.08,0
2756,1456,38,1,686.46,0
2757,1457,63,1,649.75,0
2758,1457,59,1,271.77,16.07
2759,1457,45,1,329.51,0
2760,1457,68,1,117.84,0
2761,1458,49,1,150.84,0
2762,1458,32,1,91.59,0
2763,1458,30,1,2569.34,0
2764,1459,29,2,229.42,0
2765,1460,60,1,842.72,0
2766,1460,55,3,1003.7,0
2767,1460,23,1,415.76,0
2768,1461,78,2,432.55,0
2769,1461,63,1,667.23,0
2770,1461,64,3,769.59,0
2771,1461,34,1,776.44,110.63
2772,1462,4,1,3506.77,0
2773,1462,31,1,512.57,82.0
2774,1462,61,1,397.03,0
2775,1463,26,1,783.62,0
2776,1464,27,1,273.47,0
2777,1464,8,1,1261.29,0
2778,1464,80,2,829.33,0
2779,1465,31,2,479.44,0
2780,1465,38,3,671.5,0
2781,1466,44,3,304.55,0
2782,1467,53,1,213.04,0
2783,1468,2,1,628.47,0
2784,1468,5,1,444.89,0
2785,1468,34,1,816.91,0
2786,1468,60,1,759.3,0
2787,1469,73,2,370.32,0
2788,1469,76,1,913.27,0
2789,1470,58,1,1073.02,0
2790,1470,36,1,132.0,16.69
2791,1471,66,1,115.92,0
2792,1471,63,1,643.5,0
2793,1472,50,2,146.32,0
2794,1472,71,1,2670.02,0
2795,1472,19,1,2199.67,0
2796,1473,22,2,389.09,22.21
2797,1474,64,3,771.11,0
2798,1474,55,2,1034.25,0
2799,1475,20,1,173.98,28.07
2800,1476,49,1,155.65,0
2801,1476,5,1,436.88,42.84
2802,1477,44,1,281.79,0
2803,1477,22,1,364.6,0
2804,1478,3,3,520.62,0
2805,1479,29,4,219.65,0
2806,1479,65,1,897.55,0
2807,1479,62,3,610.11,0
2808,1479,46,1,424.09,36.04
2809,1480,25,1,764.58,126.24
2810,1480,2,3,611.29,0
2811,1481,27,3,278.43,0
2812,1482,22,1,379.24,0
2813,1483,80,2,795.35,0
2814,1484,10,3,377.39,0
2815,1485,47,2,470.0,0
2816,1486,59,1,279.01,16.97
2817,1487,76,1,1018.38,166.74
2818,1487,29,2,225.12,0
2819,1487,40,3,331.59,29.11
2820,1488,78,4,391.09,0
2821,1489,78,2,412.06,0
2822,1490,7,2,427.5,16.89
2823,1491,61,3,393.95,0
2824,1492,52,1,2607.69,0
2825,1493,47,2,476.51,0
2826,1493,26,1,781.8,0
2827,1494,57,1,91.82,3.41
2828,1495,53,1,221.2,0
2829,1495,47,2,462.41,69.38
2830,1495,79,1,273.37,31.1
2831,1495,71,3,2737.02,249.05
2832,1495,39,1,73.78,3.9
2833,1496,11,3,69.3,0
2834,1497,14,3,470.23,0
2835,1498,79,1,245.76,0
2836,1499,68,1,110.96,0
2837,1499,17,1,217.64,0
2838,1499,21,3,116.08,17.6
2839,1500,52,1,2791.51,0
2840,1501,49,1,153.32,17.78
2841,1501,19,3,2220.57,181.62
2842,1502,46,1,462.49,0
2843,1503,26,1,780.5,0
2844,1503,21,1,126.87,0
2845,1504,17,2,229.77,0
2846,1504,33,1,566.3,0
2847,1505,6,1,449.99,0
2848,1506,3,1,524.48,59.19
2849,1506,19,1,2475.52,79.02
2850,1506,67,2,1444.29,0
2851,1507,52,1,2731.06,0
2852,1508,3,2,513.4,0
2853,1508,33,1,564.89,0
2854,1509,27,1,259.97,0
2855,1509,5,1,448.75,51.08
2856,1510,66,2,117.45,0
2857,1510,57,4,95.33,0
2858,1511,27,1,279.22,0
2859,1512,18,2,366.72,16.38
2860,1513,25,1,804.46,0
2861,1513,72,1,416.05,0
2862,1514,74,1,366.19,0
2863,1514,79,2,268.16,0
2864,1514,2,1,613.2,0
2865,1515,72,3,411.05,0
2866,1515,22,1,392.1,59.34
2867,1516,47,1,428.96,35.93
2868,1516,30,1,2576.18,0
2869,1517,73,2,338.14,0
2870,1517,43,1,664.19,70.79
2871,1518,68,2,113.91,0
2872,1518,53,1,237.98,0
2873,1519,69,2,165.99,0
2874,1519,24,2,730.48,0
2875,1520,28,1,136.42,22.47
2876,1521,55,2,1034.39,0
2877,1521,69,1,171.56,0
2878,1522,52,1,2798.25,492.59
2879,1523,74,2,389.11,25.16
2880,1523,42,1,274.6,0
2881,1524,43,3,655.36,0
2882,1524,77,1,129.3,22.63
2883,1524,21,1,123.61,0
2884,1525,21,1,118.74,16.89
2885,1526,79,1,257.96,0
2886,1527,53,1,221.35,0
2887,1528,56,1,349.01,0
2888,1528,40,1,361.16,0
2889,1528,15,1,112.79,0
2890,1529,24,2,685.53,24.44
2891,1529,8,2,1180.31,0
2892,1530,23,1,411.04,0
2893,1530,36,2,128.41,0
2894,1531,62,1,549.21,0
2895,1531,49,2,158.28,0
2896,1532,65,2,824.7,0
2897,1532,5,1,450.59,0
2898,1532,36,1,137.51,0
2899,1532,2,2,583.05,0
2900,1533,45,1,336.61,22.47
2901,1533,42,1,286.19,0
2902,1534,35,3,332.41,0
2903,1535,64,1,721.74,121.81
2904,1535,18,2,380.52,0
2905,1536,20,2,192.08,0
2906,1537,20,2,181.29,32.12
2907,1538,46,1,468.27,0
2908,1538,42,1,304.1,0
2909,1538,28,1,132.61,9.15
2910,1539,48,1,3377.97,385.69
2911,1539,51,2,117.19,0
2912,1539,62,1,595.31,0
2913,1539,66,1,125.97,0
2914,1540,62,1,550.68,0
2915,1541,39,2,71.08,4.33
2916,1541,13,1,380.11,0
2917,1542,32,1,94.84,0
2918,1543,57,1,93.07,0
2919,1543,56,1,330.01,0
2920,1544,34,1,771.55,0
2921,1544,27,1,262.73,0
2922,1545,53,2,217.19,6.6
2923,1546,79,1,275.38,0
2924,1546,7,1,394.39,46.96
2925,1547,7,1,406.11,39.89
2926,1547,15,1,103.68,0
2927,1548,10,2,363.17,0
2928,1549,23,3,408.1,0
2929,1549,46,1,424.88,0
2930,1550,63,1,654.69,0
2931,1550,40,1,338.29,0
2932,1551,19,1,2484.96,0
2933,1552,75,2,402.2,0
2934,1553,63,3,618.27,0
2935,1553,47,1,467.0,0
2936,1554,34,1,764.71,0
2937,1554,16,1,353.14,0
2938,1554,25,1,716.11,64.5
2939,1555,57,1,95.36,0
2940,1555,13,1,375.11,0
2941,1556,38,1,672.89,0
2942,1557,6,1,407.77,0
2943,1558,52,1,2680.85,412.04
2944,1559,10,1,361.19,56.69
2945,1560,57,1,93.19,3.26
2946,1560,5,1,442.97,48.44
2947,1560,50,1,147.96,0
2948,1561,47,1,466.6,0
2949,1562,75,1,373.23,0
2950,1562,55,2,1009.18,163.36
2951,1562,57,2,92.19,0
2952,1563,8,1,1150.25,0
2953,1564,11,3,63.51,0
2954,1565,25,1,721.6,86.98
2955,1566,40,1,346.89,0
2956,1566,22,1,378.79,0
2957,1566,64,1,732.03,0
2958,1566,79,1,266.97,0
2959,1567,2,1,622.01,0
2960,1568,47,2,446.78,0
2961,1569,50,1,162.98,29.13
2962,1569,4,1,3723.25,0
2963,1569,66,1,115.67,0
2964,1570,65,2,860.59,0
2965,1571,12,1,170.22,0
2966,1571,17,1,221.22,0
2967,1572,21,2,115.0,11.89
2968,1573,73,2,369.25,0
2969,1573,19,1,2422.34,0
2970,1574,35,1,326.76,0
2971,1574,49,1,150.93,0
2972,1574,48,2,3352.46,0
2973,1574,28,2,142.16,12.41
2974,1575,66,1,113.84,17.51
2975,1575,3,1,478.86,0
2976,1576,55,1,1047.18,0
2977,1577,64,1,703.02,28.95
2978,1577,11,1,63.62,4.46
2979,1577,34,1,750.43,41.53
2980,1578,50,1,146.04,0
2981,1579,38,1,692.55,0
2982,1579,60,1,800.88,89.31
2983,1579,62,2,573.73,0
2984,1580,62,1,581.61,0
2985,1581,24,1,654.01,0
2986,1581,13,2,355.95,26.69
2987,1582,74,1,409.66,0
2988,1582,29,1,212.94,0
2989,1583,79,1,253.76,0
2990,1584,5,1,454.33,0
2991,1585,3,2,488.55,0
2992,1585,50,1,157.29,0
2993,1586,2,1,578.29,0
2994,1586,30,1,2648.54,0
2995,1587,71,1,2829.03,0
2996,1588,51,4,119.1,0
2997,1589,60,3,846.02,56.98
2998,1589,36,3,137.18,0
2999,1589,23,1,392.54,0
3000,1589,16,1,316.88,0
3001,1590,4,1,3441.63,549.72
3002,1590,71,3,2610.4,0
3003,1590,66,1,115.16,0
3004,1590,59,1,281.18,0
3005,1591,53,1,219.06,0
3006,1592,62,3,573.74,76.62
3007,1592,40,1,329.83,13.93
3008,1592,44,1,300.63,50.09
3009,1593,12,1,158.08,0
3010,1594,62,1,615.13,0
3011,1594,73,2,359.83,60.93
3012,1595,63,1,626.16,0
3013,1596,8,1,1149.74,0
3014,1596,74,1,365.6,32.47
3015,1597,30,1,2407.52,0
3016,1597,72,1,387.35,0
3017,1598,52,2,2671.92,235.57
3018,1598,59,1,268.59,0
3019,1598,60,2,846.94,0
3020,1599,30,1,2491.94,159.85
3021,1599,11,1,66.46,0
3022,1600,58,2,1100.27,0
3023,1600,43,1,598.1,0
3024,1600,64,2,771.43,0
3025,1601,57,2,90.32,0
3026,1601,28,1,145.0,0
3027,1602,7,1,429.84,0
3028,1603,75,2,366.08,63.33
3029,1603,39,1,69.18,0
3030,1603,62,1,595.86,0
3031,1603,53,1,216.47,0
3032,1604,22,1,365.67,0
3033,1604,50,1,165.77,10.03
3034,1605,65,1,878.41,0
3035,1606,54,1,3012.53,0
3036,1607,24,1,696.51,0
3037,1607,53,2,225.94,0
3038,1608,57,1,84.56,0
3039,1608,59,1,288.59,0
3040,1608,77,1,129.96,0
3041,1609,57,1,89.13,7.45
3042,1609,9,1,79.98,10.33
3043,1609,11,1,66.12,0
3044,1610,37,1,288.61,42.76
3045,1610,26,1,838.1,60.33
3046,1610,21,1,119.96,0
3047,1610,30,1,2612.29,0
3048,1611,34,1,740.79,0
3049,1611,30,1,2401.72,0
3050,1612,42,1,276.66,0
3051,1612,18,1,407.32,35.59
3052,1612,77,3,125.91,0
3053,1613,37,1,288.8,13.71
3054,1613,69,1,179.21,0
3055,1614,33,1,563.45,84.7
3056,1614,22,1,402.85,0
3057,1614,47,4,477.57,0
3058,1615,62,1,593.16,0
3059,1615,72,1,416.75,57.64
3060,1615,55,3,968.01,39.95
3061,1616,12,3,169.12,0
3062,1616,80,3,888.71,0
3063,1617,17,1,236.21,38.46
3064,1617,70,1,663.33,0
3065,1617,61,1,386.81,0
3066,1618,53,1,235.84,0
3067,1619,51,1,123.66,17.81
3068,1619,40,1,351.44,0
3069,1620,11,2,63.08,0
3070,1621,11,1,61.75,0
3071,1622,1,2,187.05,0
3072,1622,11,3,62.13,6.51
3073,1623,9,1,82.92,0
3074,1624,60,1,827.25,0
3075,1625,52,1,2718.7,151.22
3076,1626,51,1,125.38,0
3077,1627,70,3,661.59,76.7
3078,1628,64,1,712.78,0
3079,1629,2,1,613.04,0
3080,1630,77,1,123.93,0
3081,1631,69,1,178.1,0
3082,1632,13,1,342.64,0
3083,1632,47,1,470.44,0
3084,1633,80,1,797.05,38.16
3085,1634,71,1,2608.65,299.38
3086,1634,46,2,466.58,0
3087,1635,62,1,589.87,65.08
3088,1635,75,3,405.75,0
3089,1635,44,2,273.57,0
3090,1636,57,1,95.3,0
3091,1636,11,1,68.57,0
3092,1636,37,1,259.54,0
3093,1637,24,1,722.44,0
3094,1638,21,1,123.07,0
3095,1638,50,1,159.85,20.46
3096,1639,61,2,402.54,57.45
3097,1639,58,1,1154.23,187.56
3098,1639,31,2,496.93,0
3099,1639,56,1,356.35,0
3100,1640,15,1,105.29,0
3101,1641,67,2,1408.93,0
3102,1642,74,2,376.68,0
3103,1642,7,1,422.46,42.51
3104,1643,7,1,420.37,0
3105,1643,4,1,3419.71,0
3106,1643,73,1,340.04,0
3107,1644,18,1,373.26,34.3
3108,1644,17,1,215.06,0
3109,1644,47,2,437.06,0
3110,1645,13,1,370.55,0
3111,1645,43,1,612.99,0
3112,1645,19,1,2342.19,0
3113,1645,60,1,850.89,27.0
3114,1645,31,1,474.58,0
3115,1646,28,1,142.88,0
3116,1646,43,1,611.0,0
3117,1646,79,1,270.29,0
3118,1647,79,2,270.4,22.43
3119,1647,54,2,2851.43,270.01
3120,1647,62,3,600.94,0
3121,1648,52,1,2591.59,0
3122,1648,42,1,273.0,0
3123,1648,2,1,575.6,0
3124,1649,40,1,348.97,0
3125,1650,42,1,273.54,0
3126,1650,41,1,3022.45,0
3127,1650,34,1,755.11,0
3128,1651,56,1,345.55,0
3129,1652,29,3,223.76,0
3130,1652,80,1,823.59,120.8
3131,1652,26,1,795.0,0
3132,1652,40,1,351.75,0
3133,1653,59,1,286.28,0
3134,1654,29,1,230.77,18.71
3135,1655,27,1,254.6,0
3136,1655,7,2,396.51,0
3137,1656,3,1,525.31,34.81
3138,1656,73,1,347.15,12.92
3139,1656,69,1,165.4,5.67
3140,1656,48,2,3217.48,0
3141,1657,64,2,780.62,140.24
3142,1657,7,1,396.48,0
3143,1658,39,1,66.36,0
3144,1658,44,1,284.49,22.22
3145,1658,51,1,129.82,0
3146,1659,10,2,370.6,0
3147,1659,76,2,1012.08,0
3148,1659,12,2,165.53,0
3149,1660,9,1,78.97,0
3150,1660,79,1,275.47,0
3151,1660,61,1,419.98,45.04
3152,1660,15,1,113.14,0
3153,1661,56,1,347.66,0
3154,1662,69,1,182.28,0
3155,1663,17,1,236.28,0
3156,1664,41,1,3165.86,0
3157,1664,6,1,415.45,0
3158,1664,38,1,682.67,39.92
3159,1664,20,1,195.47,33.23
3160,1665,76,1,906.16,0
3161,1666,54,2,3077.13,0
3162,1666,13,1,360.85,42.97
3163,1666,7,1,430.89,0
3164,1667,50,1,148.28,0
3165,1667,32,1,93.55,0
3166,1668,46,3,421.54,0
3167,1668,54,1,3073.75,0
3168,1669,72,1,389.7,0
3169,1670,2,3,606.91,18.37
3170,1670,62,1,586.92,0
3171,1671,38,1,673.1,0
3172,1671,58,1,1094.35,0
3173,1671,20,2,195.35,28.38
3174,1671,25,1,807.41,0
3175,1672,73,1,344.02,0
3176,1672,48,1,3149.88,0
3177,1673,50,1,157.28,0
3178,1674,66,2,118.5,13.53
3179,1675,13,1,357.63,0
3180,1675,11,1,64.65,0
3181,1675,55,4,978.38,0
3182,1676,57,1,85.78,0
3183,1676,27,1,264.71,0
3184,1677,28,1,138.13,0
3185,1678,3,1,516.82,0
3186,1678,26,1,792.63,0
3187,1678,13,1,363.01,0
3188,1679,14,1,465.36,40.13
3189,1680,44,1,307.63,0
3190,1680,42,4,290.44,0
3191,1680,4,1,3571.98,0
3192,1681,73,1,343.18,0
3193,1681,64,1,725.97,0
3194,1681,52,1,2797.09,0
3195,1682,29,2,206.28,8.65
3196,1683,21,1,123.34,4.03
3197,1684,36,1,134.44,0
3198,1684,14,1,484.37,0
3199,1685,66,1,122.22,0
3200,1686,49,1,152.54,0
3201,1686,21,1,114.58,7.73
3202,1687,37,1,269.04,0
3203,1688,14,1,448.1,0
3204,1688,24,1,673.64,0
3205,1688,47,2,431.15,0
3206,1689,2,1,585.49,0
3207,1689,44,2,302.18,14.83
3208,1689,9,1,76.91,9.63
3209,1690,72,1,391.44,19.99
3210,1691,42,2,301.7,0
3211,1692,39,1,66.95,0
3212,1693,72,1,409.34,0
3213,1694,10,1,354.15,0
3214,1695,6,1,400.02,0
3215,1696,69,1,165.85,0
3216,1697,16,2,337.85,39.21
3217,1697,34,1,749.19,127.06
3218,1698,65,2,892.62,0
3219,1698,73,1,365.78,0
3220,1698,16,1,340.13,0
3221,1699,63,1,674.98,0
3222,1699,53,3,218.51,9.61
3223,1699,72,2,408.24,64.78
3224,1700,14,3,446.51,60.54
3225,1700,40,1,357.27,0
3226,1700,2,1,553.02,0
3227,1701,47,1,454.6,16.9
3228,1702,50,1,150.25,6.86
3229,1702,59,2,269.61,0
3230,1702,13,1,359.6,0
3231,1702,38,1,671.03,0
3232,1702,65,1,889.98,0
3233,1703,29,1,232.42,0
3234,1704,75,1,408.77,0
3235,1705,30,1,2567.41,0
3236,1705,32,3,94.5,14.4
3237,1706,39,1,73.14,4.04
3238,1707,58,3,1164.03,0
3239,1707,45,1,358.78,0
3240,1707,30,1,2608.56,468.15
3241,1708,43,1,605.82,0
3242,1708,38,1,676.33,0
3243,1709,57,1,90.09,0
3244,1710,72,1,414.5,0
3245,1711,35,1,301.53,38.43
3246,1711,66,1,113.26,0
3247,1712,59,1,290.59,0
3248,1712,60,1,800.6,0
3249,1712,1,1,180.05,32.15
3250,1712,10,1,357.18,58.13
3251,1713,74,2,386.52,13.71
3252,1714,22,1,369.74,0
3253,1714,12,2,157.39,0
3254,1715,30,1,2553.81,0
3255,1716,53,1,216.81,0
3256,1716,44,1,299.45,18.47
3257,1717,32,3,97.62,0
3258,1718,75,1,379.89,0
3259,1719,50,2,165.13,0
3260,1720,59,1,273.16,0
3261,1720,31,2,505.75,0
3262,1721,65,1,882.53,0
3263,1722,72,2,425.47,0
3264,1723,32,2,88.99,0
3265,1724,71,1,2557.2,0
3266,1724,59,1,277.45,0
3267,1724,12,2,160.43,0
3268,1725,5,1,424.41,0
3269,1726,30,2,2488.77,403.49
3270,1727,18,1,385.24,0
3271,1728,25,2,752.75,0
3272,1728,48,2,3288.55,0
3273,1729,38,1,697.41,0
3274,1730,30,2,2420.88,325.22
3275,1730,77,4,133.75,0
3276,1731,75,3,378.77,58.73
3277,1732,43,1,612.28,0
3278,1732,4,1,3618.82,0
3279,1733,15,2,105.54,0
3280,1733,8,2,1200.77,0
3281,1733,11,2,69.72,0
3282,1734,11,3,68.78,9.0
3283,1734,18,1,372.57,0
3284,1735,39,2,71.27,0
3285,1735,49,1,167.55,0
3286,1736,52,1,2754.14,107.97
3287,1736,62,1,585.08,0
3288,1737,60,2,847.71,0
3289,1737,32,2,88.0,15.68
3290,1737,53,2,227.51,11.59
3291,1738,11,1,69.86,0
3292,1739,50,1,158.59,0
3293,1740,4,1,3503.85,0
3294,1741,56,1,351.99,0
3295,1741,78,1,412.94,0
3296,1742,36,2,127.26,0
3297,1742,2,1,606.79,0
3298,1743,44,2,290.47,0
3299,1743,18,1,385.7,0
3300,1744,49,2,154.28,0
3301,1745,80,1,881.97,0
3302,1745,73,1,373.66,0
3303,1746,39,1,68.16,0
3304,1747,55,1,1059.07,0
3305,1747,70,1,659.81,24.38
3306,1747,56,1,356.42,0
3307,1748,64,1,769.74,0
3308,1749,8,2,1270.37,0
3309,1750,62,1,614.93,103.52
3310,1751,20,2,178.98,0
3311,1751,3,1,483.26,0
3312,1752,51,1,122.01,0
3313,1752,3,1,472.81,0
3314,1752,28,1,140.79,0
3315,1753,30,3,2595.8,401.28
3316,1753,59,3,287.17,0
3317,1754,73,3,369.53,36.11
3318,1755,10,1,342.99,0
3319,1755,9,3,74.06,0
3320,1756,46,1,456.35,0
3321,1757,21,1,122.36,0
3322,1758,27,1,247.32,22.18
3323,1759,66,1,120.46,8.18
3324,1760,18,1,413.67,0
3325,1760,66,1,113.32,0
3326,1761,67,1,1324.66,0
3327,1761,68,2,123.6,0
3328,1762,45,1,318.57,12.62
3329,1763,3,1,481.28,0
3330,1764,9,1,81.0,0
3331,1764,56,1,346.98,42.92
3332,1764,21,2,119.22,16.26
3333,1765,47,2,423.44,31.99
3334,1766,33,1,605.31,22.49
3335,1766,17,1,213.83,0
3336,1767,42,1,299.3,0
3337,1768,25,1,781.07,0
3338,1769,26,1,797.28,75.91
3339,1769,59,1,287.06,0
3340,1770,15,1,105.51,0
3341,1770,54,1,2993.71,0
3342,1770,51,2,121.72,19.32
3343,1771,36,3,125.84,5.66
3344,1772,75,1,362.4,0
3345,1773,43,1,606.24,0
3346,1774,53,1,228.95,0
3347,1775,67,1,1346.62,41.62
3348,1775,1,2,191.01,0
3349,1776,74,3,386.14,0
3350,1777,16,2,327.95,0
3351,1777,43,1,608.97,0
3352,1777,21,1,114.46,0
3353,1778,59,1,265.44,0
3354,1778,57,2,95.08,0
3355,1779,52,1,2638.89,0
3356,1780,47,1,427.72,33.98
3357,1781,42,1,297.07,0
3358,1782,70,1,628.72,111.58
3359,1782,71,1,2733.53,0
3360,1783,46,2,449.51,0
3361,1784,76,1,1003.86,0
3362,1785,40,1,368.82,0
3363,1785,17,2,241.55,0
3364,1785,23,1,402.65,0
3365,1786,46,1,444.31,0
3366,1787,12,1,166.68,0
3367,1787,14,2,439.61,0
3368,1788,60,1,776.92,0
3369,1788,53,1,214.66,0
3370,1788,19,1,2488.62,0
3371,1789,74,2,398.32,0
3372,1789,60,1,831.04,113.35
3373,1789,5,1,425.0,45.52
3374,1789,14,1,451.81,0
3375,1790,65,1,900.7,0
3376,1791,1,1,196.96,0
3377,1791,64,2,759.32,0
3378,1792,62,1,553.41,0
3379,1792,74,1,385.06,56.79
3380,1792,77,2,125.2,0
3381,1793,67,2,1320.02,0
3382,1793,46,1,473.0,0
3383,1794,66,1,123.35,0
3384,1794,14,3,453.84,0
3385,1795,73,1,332.59,39.28
3386,1796,79,2,254.23,0
3387,1796,39,1,67.92,0
3388,1797,6,1,427.54,0
3389,1798,18,1,411.91,0
3390,1798,50,1,161.36,0
3391,1799,14,1,464.63,0
3392,1799,51,3,125.08,0
3393,1799,4,1,3707.5,0
3394,1799,34,1,801.96,0
3395,1799,32,3,91.5,0
3396,1800,29,1,223.26,0
3397,1800,64,1,735.36,0
3398,1801,40,2,359.85,34.7
3399,1801,5,1,448.81,0
3400,1801,63,1,642.5,0
3401,1802,25,1,777.07,82.51
3402,1802,41,1,3156.56,188.15
3403,1803,42,1,305.19,0
3404,1803,37,1,267.56,0
3405,1804,6,2,408.18,0
3406,1805,51,1,121.84,0
3407,1805,41,1,2970.57,0
3408,1805,26,1,838.62,42.73
3409,1805,21,1,117.88,0
3410,1806,79,1,244.91,20.46
3411,1807,58,4,1067.99,0
3412,1808,53,1,219.42,38.65
3413,1809,47,1,467.68,0
3414,1810,21,1,122.49,0
3415,1811,19,1,2421.62,224.66
3416,1811,62,1,600.43,31.87
3417,1812,70,1,620.09,0
3418,1812,31,1,473.48,32.43
3419,1812,4,1,3684.38,0
3420,1813,17,3,219.71,0
3421,1814,64,1,741.22,0
3422,1815,28,1,132.22,0
3423,1816,74,1,391.34,0
3424,1816,77,2,128.35,0
3425,1816,8,1,1256.42,218.6
3426,1816,34,2,797.59,105.96
3427,1816,53,1,228.49,0
3428,1817,3,1,501.98,0
3429,1818,60,1,825.36,0
3430,1819,23,1,414.18,31.64
3431,1819,5,1,428.35,0
3432,1820,15,1,109.69,0
3433,1821,31,2,509.17,0
3434,1822,10,1,375.05,0
3435,1822,77,1,123.56,0
3436,1823,62,1,558.51,0
3437,1824,72,1,415.37,0
3438,1824,17,1,226.78,16.53
3439,1824,19,1,2342.09,0
3440,1825,22,1,364.86,47.08
3441,1825,71,2,2788.84,116.78
3442,1825,19,4,2321.18,0
3443,1826,38,1,704.03,0
3444,1827,18,1,366.23,0
3445,1827,35,2,332.29,0
3446,1828,34,1,766.6,0
3447,1828,57,1,88.26,9.93
3448,1828,20,1,183.77,0
3449,1829,2,1,605.57,0
3450,1829,57,1,89.6,0
3451,1830,56,3,352.32,0
3452,1830,12,3,153.66,0
3453,1830,19,1,2213.04,0
3454,1831,19,1,2216.02,0
3455,1831,52,1,2562.86,208.21
3456,1832,10,1,350.77,0
3457,1832,67,1,1296.11,173.03
3458,1832,55,3,998.13,0
3459,1833,74,1,372.58,0
3460,1833,48,1,3115.83,449.5
3461,1834,72,1,393.76,0
3462,1835,11,2,62.28,0
3463,1835,52,3,2713.6,89.44
3464,1836,16,1,341.6,0
3465,1837,63,1,613.4,0
3466,1837,14,1,481.96,0
3467,1838,37,1,270.52,0
3468,1839,57,1,89.31,14.9
3469,1840,7,1,391.99,60.48
3470,1841,7,1,407.65,0
3471,1841,61,1,381.14,0
3472,1841,14,1,454.2,0
3473,1841,64,3,712.0,0
3474,1842,11,1,67.25,0
3475,1843,47,1,458.98,0
3476,1843,80,1,881.97,0
3477,1843,78,1,413.37,0
3478,1844,58,2,1086.17,140.62
3479,1844,40,1,363.0,46.2
3480,1844,33,1,546.61,0
3481,1845,28,1,130.49,0
3482,1846,47,3,478.99,81.72
3483,1846,12,4,166.31,0
3484,1847,51,1,125.36,0
3485,1847,74,3,403.71,44.22
3486,1847,78,1,422.13,0
3487,1848,77,2,130.36,0
3488,1848,6,1,423.62,50.09
3489,1849,8,1,1256.4,0
3490,1850,37,2,279.24,0
3491,1851,4,1,3578.32,0
3492,1852,48,2,3197.23,0
3493,1853,14,3,431.84,0
3494,1853,13,3,361.65,0
3495,1854,69,1,182.4,0
3496,1854,33,1,594.2,0
3497,1854,53,2,214.33,0
3498,1855,16,1,314.28,0
3499,1855,65,2,824.92,140.69
3500,1856,6,1,442.55,36.26
3501,1856,20,3,184.39,0
3502,1857,43,1,665.69,0
3503,1858,62,2,599.19,23.75
3504,1858,71,2,2627.71,0
3505,1859,70,1,620.82,34.88
3506,1860,59,3,274.12,0
3507,1861,61,4,424.23,40.08
3508,1862,64,1,766.7,0
3509,1862,44,1,301.53,29.22
3510,1863,55,1,1005.06,0
3511,1863,80,1,890.68,0
3512,1863,65,1,859.45,0
3513,1863,67,2,1465.41,44.9
3514,1864,18,4,411.44,0
3515,1864,75,3,382.37,0
3516,1864,28,1,147.39,0
3517,1864,54,1,2941.43,0
3518,1865,4,1,3442.74,0
3519,1865,15,1,103.77,0
3520,1866,45,1,358.59,30.13
3521,1867,52,2,2763.58,454.44
